720,Derry,Rosenallis,R422,636801,710338
720,Derry,Rosenallis,R422,636801,710338
720,Derry,Rosenallis,R422,637393,710292
721,Derry Road Monaghan,Monaghan,Derry Road,667805,834913
721,Derry Road Monaghan,Monaghan,Derry Road,667816,834910
722,Derrydonnell,County Galway,R446,542841,725439
722,Derrydonnell,County Galway,R446,542840,725422
723,Derrylea,County Galway,N59,471058,749690
724,Derrylemoge,County Laois,Derrylemoge,639897,707085
725,Derrymihann,Castletown Bearhaven,R572,470382,546474
725,Derrymihann,Castletown Bearhaven,R572,470368,546437
726,Derrynane House,Caherdaniel,Derrynane More,453074,558922
727,Derrypark,Killateeaun,R300,503741,762452
728,DID Electrical.. Mountjoy Square West,Dublin,Mountjoy Square West,715925,735410
728,DID Electrical.. Mountjoy Square West,Dublin,Mountjoy Square West,715925,735410
729,Dingle Tourist Office,Dingle,Strand Street,444206,601023
729,Dingle Tourist Office,Dingle,Strand Street,444206,601023
729,Dingle Tourist Office,Dingle,Strand Street,444206,601023
730,Dock Road Car Park Galway,Galway,Dock Street,529834,724901
731,Dog and Duck Ballykeeran,Ballykeeran,Athlone Road,607389,744232
731,Dog and Duck Ballykeeran,Ballykeeran,Athlone Road,607394,744231
732,The Faythe Wexford,Wexford,The Faythe,705116,621244
732,The Faythe Wexford,Wexford,The Faythe Wexford,705116,621262
733,Dolphins Barn Street,Dolphins Barn,Dolphins Barn Street,713739,732771
733,Dolphins Barn Street,Dolphins Barn,Dolphins Barn Street,713780,732795
734,Domnick Street Galway,Galway,Domnick Street,529490,725012
734,Domnick Street Galway,Galway,Domnick Street,529468,724987
735,Donacarney,Bettystown,R150,713591,774798
735,Donacarney,Bettystown,R150,713593,774800
736,Donacarney Church,Drogheda,Park Way,712579,774414
736,Donacarney Church,Drogheda,Park Way,712577,774406
737,Donnybrook Hill Cork,Douglas,Donnybrook Hill,569796,568871
738,Donnybrook Road,Donnybrook,Donnybrook Road,717707,731416
738,Donnybrook Road,Donnybrook,Donnybrook Road,717707,731416
738,Donnybrook Road,Donnybrook,Donnybrook Road,717707,731416
739,Donnybrook Stadium,Drogheda,Donore Road,708015,774508
739,Donnybrook Stadium,Drogheda,Donore Road,708020,774486
739,Donnybrook Stadium,Drogheda,Donore Road,708020,774486
740,Newpark Close,Kilkenny,Newpark Close,651183,656890
741,Doohoma,Doohooma,Doohoma,473167,815601
741,Doohoma,Doohooma,Doohoma,473170,815607
741,Doohoma,Doohooma,Doohoma,473170,815607
741,Doohoma,Doohooma,Doohoma,473167,815601
743,Doolough,Gweesalia,Doolough,474714,823707
743,Doolough,Gweesalia,Doolough,474678,823701
743,Doolough,Gweesalia,Doolough,474714,823707
743,Doolough,Gweesalia,Doolough,474678,823701
744,Dooly^s Hotel Birr,Birr,John^s Mall,605976,705094
744,Dooly^s Hotel Birr,Birr,John^s Mall,605986,705072
744,Dooly^s Hotel Birr,Birr,John^s Mall,605976,705094
744,Dooly^s Hotel Birr,Birr,John^s Mall,605986,705072
745,Doonfeeney,Ballycastle,R314,509087,839817
745,Doonfeeney,Ballycastle,R314,509093,839825
746,Sarsfield St (Debenhams),Limerick,Sarsfield St (Debenhams),557569,657174
747,Dorset Street,Dublin,Dorset Street Lower,715638,735665
747,Dorset Street,Dublin,Dorset Street Lower,715612,735601
748,Dr Murphy Place Portlaoise,Portlaoise,Borris Road,647492,698790
748,Dr Murphy Place Portlaoise,Portlaoise,Borris Road,647481,698778
749,Drehidnacarriga Bridge,County Limerick,Caherlane,512894,622590
749,Drehidnacarriga Bridge,County Limerick,Caherlane,512909,622602
750,Driftwood Crafts Car Park.. Derreeny,Rossmackowen,R572,478910,547919
750,Driftwood Crafts Car Park.. Derreeny,Rossmackowen,R572,478910,547919
751,Drimnagh Road,Walkinstown,Drimnagh Road,712003,731851
751,Drimnagh Road,Walkinstown,Drimnagh Road,712034,731838
752,Donore Road,Drogheda,Donore Road,708015,774508
753,Lintown Hall,Kilkenny,Johnswell Road,651611,657116
754,Dromtrasna North,County Limerick,Dromtrasna North,514807,624436
754,Dromtrasna North,County Limerick,Dromtrasna North,514811,624461
755,Drumbear Estate Monaghan,Monaghan,Coothill Road,667252,832177
755,Drumbear Estate Monaghan,Monaghan,Coothill Road,667252,832177
756,Drumcliffe,Drumcliff (Sligo),N15,568651,841258
756,Drumcliffe,Drumcliff (Sligo),N15,568661,841271
757,Drumcondra Road Lower,Drumcondra (Dublin),Drumcondra Road Lower,715923,736174
757,Drumcondra Road Lower,Drumcondra (Dublin),Drumcondra Road Lower,715923,736174
757,Drumcondra Road Lower,Drumcondra (Dublin),Drumcondra Road Lower,715988,736272
757,Drumcondra Road Lower,Drumcondra (Dublin),Drumcondra Road Lower,715923,736174
757,Drumcondra Road Lower,Drumcondra (Dublin),Drumcondra Road Lower,715988,736272
757,Drumcondra Road Lower,Drumcondra (Dublin),Drumcondra Road Lower,715923,736174
757,Drumcondra Road Lower,Drumcondra (Dublin),Drumcondra Road Lower,715988,736272
757,Drumcondra Road Lower,Drumcondra (Dublin),Drumcondra Road Lower,715988,736272
758,Drumkerrin,Drumkeeran,Main Street,590605,824412
758,Drumkerrin,Drumkeeran,Main Street,590622,824419
759,Drumlave,Adrigole,R572,481534,549596
759,Drumlave,Adrigole,R572,481530,549590
760,Drummond Cross,County Laois,Drummond Cross,638914,712964
760,Drummond Cross,County Laois,Drummond Cross,638940,712973
760,Drummond Cross,County Laois,Drummond Cross,638940,712973
760,Drummond Cross,County Laois,Drummond Cross,638940,712973
760,Drummond Cross,County Laois,Drummond Cross,638886,712931
760,Drummond Cross,County Laois,Drummond Cross,638940,712973
761,Drumnabehy,County Laois,R422,635829,710482
762,Garringreen,Kilkenny,JOhnswell Road,652138,657227
763,Larchfield Kilkenny,Kilkenny,Larchfield,651076,655238
764,Fourmilewater,Fourmilewater,Fourmilewater,616839,614261
764,Fourmilewater,Fourmilewater,Fourmilewater,616842,614272
765,Bernadette Place (The Faythe),Wexford,The Faythe,705389,620991
765,Bernadette Place (The Faythe),Wexford,The Faythe Wexford,705392,621008
766,Maudlintown Wexford,Wexford,Maudlintown,705501,620938
766,Maudlintown Wexford,Wexford,Maudlintown Wexford,705498,620962
766,Maudlintown Wexford,Wexford,Maudlintown Wexford,705502,620962
767,Custom House,Docklands,Stop No. 407,716258,734550
767,Custom House,Docklands,Custom House Quay,716266,734542
767,Custom House,Docklands,Custom House Quay,716266,734542
767,Custom House,Docklands,Custom House Quay,716250,734542
767,Custom House,Docklands,Custom House Quay,716250,734542
768,Dublin Road,Rathingle,Dublin Road,717748,744888
768,Dublin Road,Rathingle,Dublin Road,717736,744894
769,Louth County Hospital,Dundalk,Dublin Road,704991,805580
769,Louth County Hospital,Dundalk,Dublin Road,704991,805580
769,Louth County Hospital,Dundalk,Dublin Road,704980,805616
769,Louth County Hospital,Dundalk,Dublin Road,704980,805616
770,Dublin Road Limerick,Kilbane (Limerick),Dublin Road,560950,657336
770,Dublin Road Limerick,Kilbane (Limerick),Groody Roundabout Junction,560927,657326
771,Dublin Road Naas,Naas,Dublin Road,690307,720523
771,Dublin Road Naas,Naas,Dublin Road,690303,720515
772,Easton Road (Outbound at Beechpark),Leixlip,Easton Road Outbound at Beechpark Estate,698363,736047
773,Dublin Road (near junction Boroimhe),Rathingle,Stop No. 3696,717719,745140
773,Dublin Road (near junction Boroimhe),Rathingle,Stop No. 3675,717696,745157
773,Dublin Road (near junction Boroimhe),Rathingle,Dublin Road,717712,745152
773,Dublin Road (near junction Boroimhe),Rathingle,Dublin Road,717697,745150
774,Dublin Tourism Office.. Suffolk Street,Dublin City South,Suffolk Street,715838,734008
774,Dublin Tourism Office.. Suffolk Street,Dublin City South,Suffolk Street,715838,734008
774,Dublin Tourism Office.. Suffolk Street,Dublin City South,Suffolk Street,715838,734008
775,Dublin Writer^s Museum,Rotunda,Parnell Square North,715570,735192
775,Dublin Writer^s Museum,Rotunda,Parnell Square North,715570,735192
775,Dublin Writer^s Museum,Rotunda,Parnell Square North,715570,735192
775,Dublin Writer^s Museum,Rotunda,Parnell Square North,715570,735192
775,Dublin Writer^s Museum,Rotunda,Parnell Square North,715570,735192
776,Dublin Writer^s Museum.. Parnell Square,Rotunda,Parnell Square North,715570,735192
777,Blackrock Rd (Opp Ashton School),Ballinlough (Cork City),Blackrock Rd (Opp Ashton School),568837,571417
778,Childers Rd (Shopping Centre),Garryowen,,559614,656447
778,Childers Rd (Shopping Centre),Garryowen,,559587,656364
779,Dun Na Carraige Salthill Galway,Salthill,Salthill Road Upper,527057,723568
779,Dun Na Carraige Salthill Galway,Salthill,Salthill Road Upper,527063,723586
780,Dunawley Avenue Clondalkin,Nangor,Fonthill Road,706240,731766
780,Dunawley Avenue Clondalkin,Nangor,Fonthill Road,706247,731786
781,Dunboy,Castletown Bearhaven,R572,466344,544195
781,Dunboy,Castletown Bearhaven,R572,466318,544189
782,Dunboy Castle Hotel Castletownbere,Castletown Bearhaven,Cametrygan Woods,467700,545826
783,Dundalk Institute of Technology,Dundalk,Dublin Road,705223,805031
783,Dundalk Institute of Technology,Dundalk,Dublin Road,705242,804999
783,Dundalk Institute of Technology,Dundalk,Dublin Road,705223,805031
784,Dundalk Retail Park,Dundalk,Coes Road,705674,807250
784,Dundalk Retail Park,Dundalk,Coes Road,705674,807270
784,Dundalk Retail Park,Dundalk,Coes Road,705674,807250
784,Dundalk Retail Park,Dundalk,Coes Road,705674,807270
785,Dundalk Stadium,Dundalk,N52,705720,808750
786,Dunfanaghy,Dunfanaghy,Main Street,601803,937332
786,Dunfanaghy,Dunfanaghy,Main Street,601820,937322
786,Dunfanaghy,Dunfanaghy,Main Street,601786,937365
786,Dunfanaghy,Dunfanaghy,Main Street,601788,937359
787,Dunganville,Ardagh,Dunganville,525795,637524
788,Dunkerrin,Dunkerrin,R445,606106,684882
788,Dunkerrin,Dunkerrin,R445,606114,684865
789,Dunlewy Post Office,Money Beg,R251,590722,920497
789,Dunlewy Post Office,Money Beg,R251,590711,920492
790,Dunmore,Dunmore,N83,550807,763426
790,Dunmore,Dunmore,N83,550797,763406
791,Dunn Ri Hotel Carlow,Carlow,Bridewell Lane,672072,676590
791,Dunn Ri Hotel Carlow,Carlow,Bridewell Lane,672072,676590
792,Dunnes Stores Newbridge,Newbridge,Athgarvan Road,679936,714552
792,Dunnes Stores Newbridge,Newbridge,Athgarvan Road,679967,714461
793,Hillcrest Park (Glasnevin Park),Glasnevin North,Stop No. 7220,714719,739021
794,Dysart Grove Youghal,Youghal (Cork),Dysart Grove,609602,576431
795,Earls Court,Waterford,Dunmore Road,663414,610658
795,Earls Court,Waterford,Earls Court,663484,610560
795,Earls Court,Waterford,Earls Court,663467,610558
796,Belgard Square West between Marks,Tallaght,Belgard Square West between Marks,708333,727586
797,King Street Wexford,Wexford,King Street,705025,621515
797,King Street Wexford,Wexford,King Street Wexford,705050,621521
798,East End Hotel Portarlington,Portarlington,Main Street,654598,712077
798,East End Hotel Portarlington,Portarlington,Main Street,654596,712075
799,East Wall Road,Tolka Quay,East Wall Road,718107,734864
799,East Wall Road,Tolka Quay,East Wall Road,718107,734864
799,East Wall Road,Tolka Quay,East Wall Road,718107,734864
800,EBS Eyre Square Galway,Eyre Square,Eyre Square,530046,725451
800,EBS Eyre Square Galway,Eyre Square,Eyre Square,530046,725451
800,EBS Eyre Square Galway,Eyre Square,Eyre Square,530046,725451
800,EBS Eyre Square Galway,Eyre Square,Eyre Square,530046,725451
800,EBS Eyre Square Galway,Eyre Square,Eyre Square,530046,725451
800,EBS Eyre Square Galway,Eyre Square,Eyre Square,530046,725451
800,EBS Eyre Square Galway,Eyre Square,Eyre Square,530046,725451
801,Charlesland Road (Seaborne View Apts),Delgany,Stop No. 7462,729661,710432
802,Edgeworthstown,Edgeworthstown,Pound Street,625621,771983
802,Edgeworthstown,Edgeworthstown,Pound Street,625626,771987
803,Edmund Rice Square,Athy,Edmund Rice Square,668091,693995
804,Eiscir Meadows Tullamore,Tullamore (Offaly),Arden Road,633570,727035
805,Clonard Road Wexford,Wexford,Clonard Road,703812,621263
805,Clonard Road Wexford,Wexford,Clonard Road,703805,621249
806,Whitemills Industrial Estate Wexford,Wexford,Clonard Road,703053,621088
806,Whitemills Industrial Estate Wexford,Wexford,Clonard Road,703019,621060
807,Ennis Bus Station,Ennis,Ennis Bus Station,534250,676909
807,Ennis Bus Station,Ennis,Ennis Bus Station,534251,676911
807,Ennis Bus Station,Ennis,Ennis Bus Station,534250,676909
807,Ennis Bus Station,Ennis,Ennis Bus Station,534251,676911
807,Ennis Bus Station,Ennis,Quin Road,534252,676911
807,Ennis Bus Station,Ennis,Ennis Bus Station,534251,676911
807,Ennis Bus Station,Ennis,Ennis,534257,676937
807,Ennis Bus Station,Ennis,Ennis,534259,676933
807,Ennis Bus Station,Ennis,Ennis,534264,676920
807,Ennis Bus Station,Ennis,Ennis,534256,676945
807,Ennis Bus Station,Ennis,Ennis,534262,676926
807,Ennis Bus Station,Ennis,Ennis,534253,676950
807,Ennis Bus Station,Ennis,Ennis,534251,676956
808,Ennis Tourist Office,Ennis,Friary Car Park,533862,677518
808,Ennis Tourist Office,Ennis,Friary Car Park,533862,677518
808,Ennis Tourist Office,Ennis,Friary Car Park,533862,677518
808,Ennis Tourist Office,Ennis,Friary Car Park,533862,677518
808,Ennis Tourist Office,Ennis,Friary Car Park,533862,677518
808,Ennis Tourist Office,Ennis,Friary Car Park,533862,677518
808,Ennis Tourist Office,Ennis,Friary Car Park,533862,677518
808,Ennis Tourist Office,Ennis,Friary Car Park,533862,677518
810,Epworth Hall.. Florence Road.. Bray,Bray,Florence Road,726461,718677
811,Whiterock Heights Wexford,Wexford,Whiterock Heights,704033,620456
811,Whiterock Heights Wexford,Wexford,Whiterock Heights,704046,620462
812,Everyman Palace Theatre MacCurtain Street Cork,Saint Patricks Quay,MacCurtain Street,567759,572257
813,Eye Cinema Galway,Wellpark,Dublin Road,531175,726137
813,Eye Cinema Galway,Wellpark,Dublin Road,531184,726151
813,Eye Cinema Galway,Wellpark,Dublin Road,531175,726137
813,Eye Cinema Galway,Wellpark,Dublin Road,531184,726151
814,Eyeries,Eyeries,Eyeries,464666,550829
814,Eyeries,Eyeries,Eyeries,464664,550826
815,Lis Mor Wexford,Wexford,Lis Mor,703985,620156
815,Lis Mor Wexford,Wexford,Lis Mor,704004,620157
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,530043,725321
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,530043,725321
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,529987,725466
816,Eyre Square Galway,Eyre Square,Eyre Square,530043,725321
816,Eyre Square Galway,Eyre Square,Eyre Square,530084,725399
816,Eyre Square Galway,Eyre Square,Eyre Square,530084,725399
817,Fahan,Fahan,Beacon Hill,633560,926885
817,Fahan,Fahan,Beacon Hill,633557,926882
818,Fahys Cross,County Wexford,R741,705660,625316
818,Fahys Cross,County Wexford,R741,705671,625307
819,Fair Green Navan,Navan,Fair Green,687006,767705
819,Fair Green Navan,Navan,Fair Green,687008,767699
820,Fairfield Avenue Cork,Fair Hill,Fairfield Avenue,567364,573819
820,Fairfield Avenue Cork,Fair Hill,Fairfield Avenue,567366,573886
820,Fairfield Avenue Cork,Fair Hill,Fairfield Avenue,566885,573898
820,Fairfield Avenue Cork,Fair Hill,Fairfield Avenue,566891,573888
821,Fairfield Road Cork,Fair Hill,Fairfield Road,566459,573840
821,Fairfield Road Cork,Fair Hill,Fairfield Road,566463,573831
822,Fairview,Fairview,Fairview Strand,717685,736353
823,Fairways Waterford,Abbeylands (Kilkenny),Mount Sion Road,660899,613388
824,Falcarragh,Falcarragh,Main Street,593351,932133
824,Falcarragh,Falcarragh,Main Street,593380,932124
825,Ballyconnell,Ballyconnell (Sligo),Ballyconnell,558891,846030
825,Ballyconnell,Ballyconnell (Sligo),Ballyconnell,558891,846049
826,Coolmeen,Coolmeen,Coolmeen,517836,657168
826,Coolmeen,Coolmeen,Coolmeen,517829,657153
827,Fermoy McCurtain Street,Fermoy,McCurtain Street,581000,598519
828,Ferns,Ferns,N11,701864,649804
829,Ferrybank Shopping Centre,Abbeylands (Kilkenny),Ross Road,661667,613406
830,Fethard,Fethard (South Tipperary),Main Street,620607,635007
830,Fethard,Fethard (South Tipperary),Main Street,620610,634988
830,Fethard,Fethard (South Tipperary),Main Street,620607,635007
830,Fethard,Fethard (South Tipperary),Main Street,620610,634988
831,Finger Post,Carrickmacross,R180,682244,807094
832,Fintown,Fintown,R250,592018,902273
832,Fintown,Fintown,R250,592020,902265
833,Fitzpatrick Castle Hotel,Killiney,Killiney Hill Road,725834,726001
833,Fitzpatrick Castle Hotel,Killiney,Killiney Hill Road,725834,726001
834,Fitzpatricks Bar Doolin,Doolin,Fisher Street,507583,697043
834,Fitzpatricks Bar Doolin,Doolin,Fisher Street,507583,697043
834,Fitzpatricks Bar Doolin,Doolin,Fisher Street,507583,697043
834,Fitzpatricks Bar Doolin,Doolin,Fisher Street,507583,697043
834,Fitzpatricks Bar Doolin,Doolin,Fisher Street,507583,697043
834,Fitzpatricks Bar Doolin,Doolin,Fisher Street,507583,697043
835,Fivealley,Fivealley,N52,611065,711319
835,Fivealley,Fivealley,N52,611073,711312
837,Flower Hill Navan,Navan,Flower Hill,687228,768274
838,Flynn^s Pub.. Lackagh.. Co. Galway,Knockdoemore,N63,540662,735884
838,Flynn^s Pub.. Lackagh.. Co. Galway,Knockdoemore,N63,540659,735890
839,Foildarrig,Castletown Bearhaven,R571,467677,547961
839,Foildarrig,Castletown Bearhaven,R571,467679,547962
840,Forest Park Portlaoise,Portlaoise,Forest Park,647887,699548
840,Forest Park Portlaoise,Portlaoise,Forest Park,647893,699541
842,Ard Na Cuan Wexford,Wexford,Ard Na Cuan,703818,619689
842,Ard Na Cuan Wexford,Wexford,Ard Na Cuan,703832,619680
843,Foster^s Cross Roads,Abbeyleix (Laois),R430,642818,686031
843,Foster^s Cross Roads,Abbeyleix (Laois),R430,642818,686031
843,Foster^s Cross Roads,Abbeyleix (Laois),R430,642809,686027
843,Foster^s Cross Roads,Abbeyleix (Laois),R430,642809,686027
844,Foulksmills,Foulkesmill,Foulksmills,685054,618802
844,Foulksmills,Foulkesmill,Foulksmills,685048,618775
845,Fountain Street Ferrybank Waterford,Abbeylands (Kilkenny),Fountain Street,661060,612969
845,Fountain Street Ferrybank Waterford,Abbeylands (Kilkenny),Fountain Street,661280,613134
845,Fountain Street Ferrybank Waterford,Abbeylands (Kilkenny),Fountain Street,661152,612965
846,Four Seasons Hotel,Ballsbridge,Simmonscourt Road,718194,732160
846,Four Seasons Hotel,Ballsbridge,Simmonscourt Road,718202,732119
847,Four Seasons Hotel Monaghan,Monaghan,Glaslough Street,667711,834924
847,Four Seasons Hotel Monaghan,Monaghan,Glaslough Street,667711,834924
848,Four Seasons/Bewleys Hotel.. Simmonscourt Road,Ballsbridge,Simmonscourt Road,718203,732117
849,Fournocks Megalithic Tomb,Clonalvy,L10703,710885,761916
850,Foxrock Church,Foxrock,Stillorgan Road,721718,726427
850,Foxrock Church,Foxrock,Stillorgan Road,721714,726400
851,Fox^s Bar Moycullen,Moycullen,N59,521430,732577
851,Fox^s Bar Moycullen,Moycullen,N59,521430,732577
851,Fox^s Bar Moycullen,Moycullen,N59,521423,732569
851,Fox^s Bar Moycullen,Moycullen,N59,521423,732569
851,Fox^s Bar Moycullen,Moycullen,N59,521430,732577
852,Foynes Flying Boat Museum,Foynes,Main Street,524863,651695
853,St Josephs Community Centre Wexford,Wexford,New Line Road,704036,620797
853,St Josephs Community Centre Wexford,Wexford,New Line Road,704045,620786
854,Castlecomer Road Kilkenny,Kilkenny,Castlecomer Road,651018,656495
854,Castlecomer Road Kilkenny,Kilkenny,Castlecomer Road,650997,656504
856,Hebron Park,Kilkenny,Hebron Road,651167,656392
856,Hebron Park,Kilkenny,Hebron Road,651168,656411
857,Frescati Centre Blackrock,Blackrock (DunLaoghaire-Rathdown),Frescati Road,721267,729432
857,Frescati Centre Blackrock,Blackrock (DunLaoghaire-Rathdown),Frescati Road,721231,729442
858,Freshford,Freshford,Kilkenny Street,640655,664773
858,Freshford,Freshford,Kilkenny Street,640656,664765
859,Friary Downs Killarney,Killarney,Friary Downs,497190,590893
859,Friary Downs Killarney,Killarney,Friary Downs,497179,590894
860,Frogmore Youghal,Youghal (Cork),Frogmore,608889,577710
860,Frogmore Youghal,Youghal (Cork),Frogmore,608889,577710
861,Rossbeg,Rossbeg,Rossbeg,566334,897161
861,Rossbeg,Rossbeg,Rossbeg,566350,897166
862,Furbo,Ballynahown (Galway),R336,519395,722760
862,Furbo,Ballynahown (Galway),R336,519393,722743
863,G. Clarke Butcher.. Main Street,Drumkeeran,Main Street,590622,824419
863,G. Clarke Butcher.. Main Street,Drumkeeran,Main Street,590605,824412
864,GAA Roundabout Portlaoise,Portlaoise,Abbeyleix Road,646923,697600
864,GAA Roundabout Portlaoise,Portlaoise,Abbeyleix Road,646929,697602
865,Gabriel And O^Donovans Funeral Home Bandon,Bandon,O^Mahoney Avenue,548740,554844
866,Galloping Green Stillorgan Road,Galloping Green,Stillorgan Road,720693,727124
866,Galloping Green Stillorgan Road,Galloping Green,Stillorgan Road,720717,727072
867,Galtymore Mountains,Rossadrehid,Muskry Park,591603,628278
868,Galvia Hospital,Renmore,Dublin Road,531989,725857
868,Galvia Hospital,Renmore,Dublin Road,531989,725857
868,Galvia Hospital,Renmore,Dublin Road,532022,725839
868,Galvia Hospital,Renmore,Dublin Road,532022,725839
869,Galway Bay Craft Shop Ballyvaughan,Ballyvaghan,N67,523099,707861
869,Galway Bay Craft Shop Ballyvaughan,Ballyvaghan,N67,523099,707861
870,Galway Cathedral,Galway,University Road,529506,725536
870,Galway Cathedral,Galway,Earls Island,529422,725573
870,Galway Cathedral,Galway,Earls Island,529422,725573
870,Galway Cathedral,Galway,Gaol Road,529520,725496
870,Galway Cathedral,Galway,Gaol Road,529520,725496
870,Galway Cathedral,Galway,Gaol Road,529520,725496
871,Blacrock Rd (Ashton Estate),Ballinlough (Cork City),Blackrock Rd (Ashton Park),569033,571439
871,Blacrock Rd (Ashton Estate),Ballinlough (Cork City),Blackrock Road (Ashton Estate),569003,571423
872,Galway Coach Station,Eyre Square,Forster Street,530266,725461
872,Galway Coach Station,Eyre Square,Forster Street,530273,725460
872,Galway Coach Station,Eyre Square,Forster Street,530272,725458
872,Galway Coach Station,Eyre Square,Forster Street,530266,725462
872,Galway Coach Station,Eyre Square,Forster Street,530264,725469
872,Galway Coach Station,Eyre Square,Forster Street,530266,725468
872,Galway Coach Station,Eyre Square,Forster Street,530262,725467
872,Galway Coach Station,Eyre Square,Forster Street,530262,725468
872,Galway Coach Station,Eyre Square,Forster Street,530262,725468
872,Galway Coach Station,Eyre Square,Forster Street,530268,725461
872,Galway Coach Station,Eyre Square,Forster Street,530274,725451
872,Galway Coach Station,Eyre Square,Forster Street,530266,725460
872,Galway Coach Station,Eyre Square,Forster Street,530268,725460
872,Galway Coach Station,Eyre Square,Forster Street,530265,725461
872,Galway Coach Station,Eyre Square,Forster Street,530262,725463
872,Galway Coach Station,Eyre Square,Forster Street,530265,725460
872,Galway Coach Station,Eyre Square,Forster Street,530261,725469
872,Galway Coach Station,Eyre Square,Forster Street,530270,725463
872,Galway Coach Station,Eyre Square,Forster Street,530272,725464
872,Galway Coach Station,Eyre Square,Forster Street,530273,725440
872,Galway Coach Station,Eyre Square,Forster Street,530265,725460
872,Galway Coach Station,Eyre Square,Forster Street,530272,725460
872,Galway Coach Station,Eyre Square,Forster Street,530266,725450
872,Galway Coach Station,Eyre Square,Forster Street,530265,725471
872,Galway Coach Station,Eyre Square,Forster Street,530264,725460
872,Galway Coach Station,Eyre Square,Forster Street,530266,725446
872,Galway Coach Station,Eyre Square,Forster Street,530269,725457
872,Galway Coach Station,Eyre Square,Forster Street,530268,725465
872,Galway Coach Station,Eyre Square,Forster Street,530268,725465
873,Galway Tourist Office,Galway,Forster Street,530230,725497
873,Galway Tourist Office,Galway,Forster Street,530229,725506
873,Galway Tourist Office,Galway,Forster Street,530230,725497
873,Galway Tourist Office,Galway,Forster Street,530230,725497
873,Galway Tourist Office,Galway,Forster Street,530230,725497
873,Galway Tourist Office,Galway,Forster Street,530230,725497
873,Galway Tourist Office,Galway,Forster Street,530230,725497
873,Galway Tourist Office,Galway,Forster Street,530230,725497
873,Galway Tourist Office,Galway,Forster Street,530230,725497
873,Galway Tourist Office,Galway,Forster Street,530209,725497
874,Richmond Drive Wexford,Wexford,Richmond Drive,703655,620522
874,Richmond Drive Wexford,Wexford,Richmond Drive,703655,620504
875,Garda Station O^Connell Street,Dublin,O^Connell Street,715753,734916
875,Garda Station O^Connell Street,Dublin,O^Connell Street,715753,734916
875,Garda Station O^Connell Street,Dublin,O^Connell Street,715753,734916
875,Garda Station O^Connell Street,Dublin,Stop No. 6060,715758,734900
875,Garda Station O^Connell Street,Dublin,O^Connell Street,715753,734916
876,Garda Station.. Donegal Town,Donegal,Quay Street,592793,878086
877,Garden Village,Newtown Mount Kennedy,Garden Village Court,726895,707278
878,Kilmanahan,Kilmanahan,Kilmanahan,615192,618346
878,Kilmanahan,Kilmanahan,Kilmanahan,615185,618352
879,Gardenfield Cross Galway,Brownsgrove,N17,544052,755171
880,Garlow Cross,County Meath,N3,691304,762432
880,Garlow Cross,County Meath,N3,691397,762347
881,Garrai de Brun Western Distributor Road Galway,Rahoon,Western Distributor Road,527255,724998
881,Garrai de Brun Western Distributor Road Galway,Rahoon,Western Distributor Road,527253,724988
882,Garranakilka,Tipperary North,Garranakilka,599052,667325
882,Garranakilka,Tipperary North,Garranakilka,599039,667305
883,Garryhinch Cross,Garryhinch,R423,648817,710747
883,Garryhinch Cross,Garryhinch,R423,648823,710755
884,Garters Lane,Saggart,Garters Lane,703719,726681
884,Garters Lane,Saggart,Garters Lane,703710,726686
885,Gateway Leisure Club Belmullet,Bunnahowen,R313,473314,830617
885,Gateway Leisure Club Belmullet,Bunnahowen,R313,473314,830617
885,Gateway Leisure Club Belmullet,Bunnahowen,R313,473314,830617
885,Gateway Leisure Club Belmullet,Bunnahowen,R313,473314,830617
886,Geashill,Geashill,R420,645335,720757
886,Geashill,Geashill,R420,645334,720755
886,Geashill,Geashill,R420,645335,720757
886,Geashill,Geashill,R420,645334,720755
887,General Hospital Portlaoise,Portlaoise,Dublin Road,647809,698688
888,George Boutique Hotel Limerick,Limerick,Shannon Street,557462,657014
